Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
HCC1954,-15822.859122424292,3838.5884675934776,-3416.8986605219657,-2238.9897118777435,2949.4246961102285,772.2628330673219,-247.3308507765325,457.09675411562057,-635.2390034994604,6849.609118954119,Other
GI-1,3647.1126666089235,-12447.550576516473,-3524.0312678027462,-1829.958791827549,2032.1367901922306,-93.77497171561888,-58.1746820074495,1281.248058376211,343.1794480252707,-173.20117214977836,Other
Calu-6,38959.40475783508,-8326.595648952158,1850.4186672542899,2291.4779114762828,-3789.4797383349687,-2342.695468624397,11194.946811279506,793.6065580157207,368.5300171160921,348.3677405218019,Other
Calu-3,98430.83241211738,-9031.25341607849,1898.6120638392713,511.9420803996731,57.22893569671238,502.9251950873066,12683.294144982761,10555.827575057192,2257.11175635007,-8119.747447260582,Other
Calu-1,-33159.6979859716,9601.997356150505,-7047.083723182202,-4533.21834227383,4967.324577338795,-1262.684204573731,436.6677513035109,3580.393475922362,1157.5713844809118,-3618.5626596981033,Other
AN3-CA,-18896.678251704245,19838.915219753588,925.4033770396668,1651.694418718703,-3339.010584980765,-1813.9985046900804,-15.693683551434798,-516.5893696940833,-145.2340850533113,3553.390584406024,Other
ASC diff,-17258.872418104944,20521.755867450254,-3084.16460815628,-2015.5470268429594,1824.3073821393666,-1421.2560006012147,-4808.77279457005,-1387.3311551154484,30.872873302598514,-5231.588488935249,Other
ASC52telo,-47837.82733355825,9576.261649881775,-4673.484664284284,-1038.168203305284,-1123.0606721126508,-7433.297965403814,1817.0792182213406,-17237.48378862318,77.10059903379837,-13416.115660570602,Other
AU565,-8698.109685125084,-5740.935825930309,463.5984949611338,2016.6474726887234,-2876.79004682424,280.31798415823016,-756.2538156244786,4716.4417666570225,-33.38661699866489,-3200.3978325953176,Other
AsPC-1,17063.05350811734,1729.4967689456023,-1414.0056162500412,-531.8528603785333,94.31090250939157,-2343.182287615534,-2781.1809909653293,-8926.136843665969,-1271.7911951376516,3201.064707762987,Other
B-CPAP,-29594.046721162948,-4400.820567609653,319.2242689873201,2979.435759418317,-5085.732010280528,-3637.225629815991,-1891.7260135990514,-5369.82988148243,-327.596090924349,-6471.550875513535,Other
BC-3C,-8566.450385173035,-6547.08713466313,-5518.64986296446,-3457.123985746749,3822.9536559917833,-696.5633652570455,937.0096623819464,-359.1794134144899,-594.9684705172538,2486.9844389265,Other
BCP-1,18243.65283164107,-20121.745113743862,2180.692960893909,2897.5486809805066,-4576.582884676137,-902.622229886539,4196.445014054746,746.3690947864724,-342.9691646886671,8.488317867468888,Other
BDCM,-1562.0933252379234,-10948.153857093168,2959.469430194077,4072.7921124058144,-7434.144156073103,-763.5923020151764,3030.3088425374463,-6193.039325127575,-1075.216327203733,-3938.020235670975,Other
BEN,88936.2383900749,-31153.035022182245,-1758.7105565469305,-2390.4784138308523,4690.562958885311,3497.5425237517966,10707.565689433195,8871.79679546234,451.3828212300026,3830.308622765185,Other
BEWO,-36522.532084174025,9413.05223711872,-1149.9417032042306,479.4257441439706,-1034.6111904495153,37.539966520391246,-3453.935519656006,826.6906888053871,-1399.2442598141736,4975.729531988871,Other
BFTC-905,242.9799481174673,-4465.834901633002,2725.298908684262,3932.3776821919087,-6139.201973526917,-716.323023187448,-1891.2090726519918,6490.339291041667,625.6180691092883,-2582.3847272629596,Other
BFTC-909,-12916.771572065525,-3512.395007475712,-4045.995176245211,-1661.4495329547847,1315.0281887828467,-2877.134403495544,-436.2018620460202,-7347.93688582841,488.66735310440066,-7812.151188003411,Other
AMO1,-25300.89203803484,-6392.4953369196,45654.014694360536,-18244.19910764459,11700.881107500516,-2177.087651741608,-2212.2076090298597,-1123.0156028212623,278.1680540175078,52.363264831995416,Other
BHT-101,-870.1490013634238,-11344.81159645659,1565.7931152214442,3251.194019384166,-5529.290664934187,-2016.5812054455143,354.92574559611603,-667.7404142030016,129.01160590373684,-201.1482698545087,Other
BICR 22,132487.1308440559,7582.818770783269,5429.420818016488,1645.906780816113,-1178.5791998569662,-1094.824535990352,-5625.751639720777,-21569.243352411202,-2865.1752077098517,6515.101133883669,Other
BICR 31,16295.475230653878,-10362.347823142487,-1831.218411420158,-975.8238525422901,1628.6711396379003,987.0392222159413,-8845.767134964044,-4981.9207546144435,-1321.9862149111004,4017.1556798253027,Other
BICR 56,113399.00832009618,1710.078083357992,3455.8791541507803,472.70915712015255,934.9826826539522,2470.5676449267303,-23920.472121865787,-13089.633197852243,-2448.7803052827976,6521.300918895575,Other
BICR 6,177359.67205913816,14097.133180980309,6433.773104360397,888.6806255740142,875.3400548910399,1681.1209732796665,-3575.028122109384,-8251.683815506492,432.4960641926791,-11706.773433571912,Other
BICR6,64494.15699684201,1911.4588185564164,2149.5225606307795,746.9410558134429,-511.5610692497493,2223.366582708079,-21690.905546513888,-4803.297433303025,-1413.3052241271548,2386.4639753165948,Other
BICR8,29760.873612467254,-5730.957449100471,-793.8850409818316,-667.4265072856382,1726.737384297158,3688.0967542572694,-2639.0674326850813,16464.05877626254,1855.3097048489815,-5849.991895780713,Other
BJ [Human fibroblast],-27979.55822604549,-537.2953983429726,-8342.784542330994,-5805.530373445327,7956.744814365352,523.0842900195819,-6120.0591391800035,-3513.481218970898,-10.122635178477497,-1265.8720703796919,Other
BJ hTERT+ SV40 Large T+,-52020.28051268142,5448.35638434762,-5535.163363144179,-2603.4762315018247,2472.4546537856713,-1118.3634109609018,448.9613776983149,68.91032747754896,-475.6780420852911,2578.676957612372,Other
BJ hTERT+ SV40 Large T+ RasG12V,-47502.15962208838,7973.422523263054,-6678.877166455578,-4192.143016794836,4653.516131396457,-703.4570144118047,1200.2855792939765,-1203.9805089732213,-445.3346598748755,2313.874762975056,Other
BJ1-hTERT,-51209.79703300906,6915.23332886973,-7753.682328395008,-4243.66655563164,4080.929231979145,-3665.4077736527265,2968.2870878297217,-6119.587605492643,-253.24700000806405,-3650.1882048865796,Other
BL-41,5624.053560397823,-27139.662576487368,11292.64418881951,-1812.1306461109202,-609.2222382972647,1047.5506615494567,-3251.2433892886284,3831.5618045064425,-453.260141891301,4571.135109383789,Other
BL-70,-495.1484670619073,-15988.960510956389,10048.847116465991,6294.785705711387,-10756.817771065984,-2575.4885631021016,6405.373878676751,933.6533772747108,-182.9800894245915,523.6052288102542,Other
BT-12,32225.818603304986,-23273.79053948452,1243.639236689078,2225.2068716830513,-3351.7400620595613,477.8424297778978,-1197.1514267694292,3961.20758016903,253.13197790605125,345.6645412388834,Other
BHY,50655.448719820524,-2729.846974703375,-1440.0452298334915,-2178.311876411205,4870.801077616447,5209.655218923663,-5748.525637945385,12727.8922254308,1728.0026081654478,-9546.283022225474,Other
AML-193,-15926.616834193519,-211.63976410095862,161.6722026944993,1169.1125202974233,-2241.039906322161,-335.9073405254411,120.57398582360744,-95.84273373007642,-603.6052794195236,5602.349540069539,Other
AM-38,-18851.242809550684,-4993.308692600903,-2706.1360360414656,-512.6315325048175,-115.51178013949878,-1328.1251579486373,1959.3380882473577,434.95276046194664,42.2509046113286,532.2447911160392,Other
ALL-SIL,-8798.920982091551,-13135.647885076085,-445.42560330038,956.3006496322166,-2116.53414256039,960.7295585160234,-7940.921628981156,2261.483191062309,-312.3331261262562,4675.477473463716,Other
639V,-15435.915711721449,-1801.9552498127657,-874.2148530013737,688.3015269986229,-1454.2725633791297,237.06616069607054,-1724.9329691580244,4819.699385309061,-157.95142386182872,2032.0551632237152,Other
647V,-10084.256708014816,1798.4741186396657,-2697.0473010883766,-707.2954953270223,27.865395877258088,-2737.0337368113464,3725.7329659372917,-1836.6491940790042,-336.5052245388018,4446.305533333677,Other
697,-7212.727502062771,-13861.646501823603,5108.730923476252,6602.612930763069,-10619.333891513168,-2546.1018034909216,-834.5559082452187,-1410.5159422226245,-342.29292856203244,925.9249104031015,Other
769-P,2143.52026380177,-8818.592532082943,-4578.381407191812,-2570.8135463729445,2864.1721504596476,-772.6093743362678,-2136.2998873974598,-1186.1827355354271,28.092999992360184,-418.3043136096848,Other
786-O,-21821.1947911325,15062.948510560085,-5138.057104084432,-3725.225701155138,4404.527269562302,-139.48219402877058,-42.70805281521934,3253.4119302211543,685.8690315545589,1185.8090367563393,Other
8-MG-BA,-10608.141642370088,-6487.051761737698,-3701.8431774679434,-1894.129416541937,2252.6798106344604,-1010.2196541026021,4211.286986563776,-1816.5074335828951,-67.06735828286956,822.9427092217827,Other
8305C,-38201.04067009766,12338.852510335946,-13137.875262535332,-9456.838564225485,11442.70684707431,-5026.525473346341,5706.780556916297,-7334.910462551771,1910.6819557221124,-8316.978743723681,Other
8505C,-28706.540709774996,827.2923418404189,-5175.903858451737,-2885.52291328155,3240.7667275376602,-234.02668743593154,-1145.7424748020285,2131.5472282722735,321.7105746591749,1514.255641331178,Other
A-1207,-19908.059222313386,-6107.535375870471,-5995.790256278023,-3583.5777763234028,4036.0711125913153,-873.7669086550536,2154.6191880085944,149.3092768608709,457.8546185352157,-436.79608559510035,Other
A-172,-9531.177706740622,-4738.566680061434,-9569.202571199467,-7329.590113186799,9901.263318839656,218.97449986720167,479.0158797688102,-2567.128922255145,271.6816940847677,2325.310185281818,Other
A-204,-23603.02437311199,-2738.34698801165,-1873.221626267238,226.82013437273017,-967.6356492419322,-556.4899069196305,-4824.436198654823,135.6560184873601,-419.55088953147487,779.4229212349167,Other
A-253,-5266.044732989067,-13181.177336818731,-1079.9374172297905,891.1452706501468,-2087.0278391746647,-1084.4679106074475,2966.0674541796434,1924.925166262486,44.364592878473815,1595.8085035462886,Other
A-375,-22452.581330055717,-11633.449738428195,-1403.989122242985,921.1341525879965,-1942.9205673279976,-344.9337180820107,-1945.799270229959,2580.5174236172406,-42.243777202907516,298.86143454633145,Other
A-427,17279.831175228705,-2535.744887075969,-1915.8313296056717,-1038.1919598469506,2077.56510149494,3661.711714537082,-9512.970575837437,19820.211546909122,2619.269626714991,-11923.837795147263,Other
A-431,-39032.17278232664,2391.499128056492,-4422.137733015431,-2283.2685336930654,2566.6288081571865,849.2247503261252,-3508.9850074404762,3403.474947110749,-275.70515890798146,5064.712644752939,Other
A-498,40428.991807297825,-1188.2302078601654,-1852.572896397237,-1536.1567557495712,1821.257780931254,-1815.2145308983386,11838.329201919732,-1394.0089490433509,35.78009363781809,1619.319610291359,Other
A-549,-18512.90717623324,17094.682678997797,-3660.4275268780034,-2453.1531002090346,2114.4045570447174,-1355.3094267346364,-1191.126981629993,-1798.2442221877081,-1370.770432802095,6830.006931515907,Other
A-673,8587.58265069744,-7656.59818412003,-1112.4038627380276,-301.587573840157,286.4130848859817,252.9300969088407,3217.689124694081,-923.2947849543317,-875.6735232240794,5998.72565813541,Other
A-704,-34507.49198052237,2075.9842012339373,7465.477359843123,9684.779346941403,-15912.32805036512,-7477.908593129704,3859.8168571766937,-7482.594772384695,-293.54586701443975,-5980.5144576333605,Other
A101D,6663.939352988635,-1759.4590328262252,-3761.3172652941257,-2601.6124749233722,3822.5520258402835,424.0501218366757,2875.797717173894,3060.6444616406598,336.04261982779934,-978.6387801836989,Other
A2058,-7920.358802300102,-7688.072327070713,-2686.286292317853,-1040.9164126632704,1138.0611270078916,355.46994910274276,1039.9263273064873,2438.4325230099853,-408.57205178411965,4077.9329076136387,Other
A2780,6337.935960200187,-7202.441701184509,931.002610713988,1449.5059420368946,-1852.3635747771714,2299.7127436329806,-6735.5649384891785,4683.272365635864,-82.80815039571408,344.97835392338266,Other
A3/Kawakami,-12674.705113842583,7579.986457854955,5849.321631709829,4903.5926816106075,-6695.88402420182,1651.8134632828219,-5711.895005982279,218.23606770821036,395.4131002330935,-3346.121789617689,Other
A4/Fukuda,-23727.427167493148,-3567.5762775464755,12953.391304413777,-627.5659178427974,-2695.578172902178,-1721.6721049799696,317.8413065785538,-326.8050541436895,-405.7338422105045,84.65994029134572,Other
ABC-1,-15555.423828139994,-5072.430288454064,135.84451874038842,1686.8198339462442,-2428.947679807773,1026.5145974481525,541.7207215835791,10044.998799083693,822.3094024337718,-980.3927437043089,Other
ACC-MESO-1,-44446.17182436568,-1091.7815030584359,-1874.5038319553548,1617.786505630628,-4948.738456343376,-6939.259135342557,4794.818233130103,-6263.7368483532055,1237.7560226092232,-7797.287883809301,Other
ACHN,14436.965386242782,-9895.71071588109,-4500.834241035637,-3131.5909781506625,3892.2598193066488,36.607280263298186,-1366.2704946865422,-709.2188003739434,-562.6311673268355,4233.9316370579645,Other
AF22,-26647.053549781696,7212.0464352982835,-1697.7317756457803,-437.4267654081772,-396.9111129343007,-102.866070138456,-2563.1299232426145,-79.16088665542536,-425.9346621284115,4977.608061287618,Other
AGS,-15551.81517822146,12423.307374218874,-3150.1365238729895,-2428.4307954105166,3007.709936249753,1011.0819384017616,-3043.4254184761835,1192.886814262037,-1026.3400098833902,8358.8606627249,Other
BT-20,13252.569746002717,523.0659437842185,-2444.687534818282,-1850.546228312287,2961.870495784667,989.0333449893864,5574.531165962692,2654.03729823463,-451.67740344368246,5408.556960446647,Other
BT-474,22415.660124827056,1342.6624483067285,1329.6578028027352,1447.4828580093156,-2637.341744980823,-1278.0320457144694,7686.2091142848185,1321.963646299258,-589.3778431548204,6894.3697320138,Other
BT-483,45548.97894299449,-20162.213653179897,-2905.6271255936913,-2792.999457114153,5012.546114397162,3675.0007025962873,-8061.672949276379,1666.2135541386326,-508.34109651511363,3241.6356659956973,Other
BT-549,-9026.640030415203,-3563.273271565502,-4852.033600272583,-2865.1400381342237,3288.905016031359,-491.4482238477711,-3073.9898241546716,-1121.8104770517923,393.547629172923,-567.9440388486472,Other
CMK,-16910.455385803645,-1895.704513016651,3252.264597415861,4521.658533865607,-7048.436952091506,-566.7848558942114,-5603.005024809507,1167.0559759428154,-858.2071556239473,78.41790096183794,Other
CML-T1,-24973.525078820385,217.9748902732777,4072.333002829054,5500.954467917015,-9302.858713897818,-3421.740226883045,738.1222315101312,-4245.014609411281,-154.08104087918116,-273.2421572239068,Other
COLO 201,708.1681672942472,-9941.123641723609,-8049.269442736148,-5691.40980100286,7809.62761812344,-328.56957966626953,2323.352737711388,1235.8072849600724,777.8752983531177,-1769.923366806329,Other
COLO 320,3661.9628854123785,-5823.747050868186,4485.3932200735135,5081.765811748862,-6804.056649828267,1231.2411658971182,-6901.005796401256,5420.660011090761,37.873354830813796,-4237.220427552367,Other
COLO 668,4340.277414529017,23176.49579786454,3279.4618641536645,2107.4666056412934,-2855.8947842532007,1570.0009833205108,-4674.500215299502,2328.497379753331,-1226.579506153044,8911.538055501329,Other
COLO 678,12488.319023627402,-5963.285255097123,397.8802219678106,1068.1378664938225,-1606.2760597840397,12.316889252019052,1122.991969132585,2803.172653797696,-141.82486291514635,3697.4560127281056,Other
COLO 679,24857.81683353398,-14379.15458706386,-3302.0864596120955,-2082.656280795932,2963.7801227532295,1185.6617296836605,6581.895357392004,10791.686258019356,988.5333525440614,-1292.5353616344505,Other
COLO 680N,-2501.065153031332,1735.1637161199867,-444.68801078552417,645.88203916379,-498.8972180237688,293.4853506492674,-2897.915086823061,-543.0619986287678,-273.1019964496182,-2835.2784994278745,Other
COLO 684,16987.4918291421,-3384.947653047346,2097.1188617735684,2020.6212608612555,-2326.4535829294523,2150.746178862789,-6858.543921249863,1414.985281135952,-748.6051625056525,2680.397987780969,Other
